ID	LABEL	TEXT
4316	run-51.3.2	slide n
4317	sight-30.2	examine symbols
4318	unknown	put cloth in water
4319	other_cos-45.4	heat yellow paper over candles
4320	roll-51.3.1	drop crumpled
4321	escape-51.1-1	climb rope
4322	unknown	get beer
4323	scribble-25.2	type 384
4324	sight-30.2	x cup
4325	banish-10.2	remove coat
4326	unknown	get horn
4327	unknown	ask bum about anna
4328	investigate-35.4	examine sundial
4329	learn-14-1	learn caskly
4330	unknown	take dorkmid
4331	carry-11.4-1-1	push piano east
4332	investigate-35.4	examine reeds
4333	other_cos-45.4	fill bowl
4334	unknown	shoot prey
4335	crane-40.3.2	open crate
4336	learn-14-2-1	read ornate scroll
4337	crane-40.3.2	knight, open flagstone
4338	put_direction-9.4	drop plug
4339	hurt-40.8.3-2	bite banana
4340	other_cos-45.4	clean skeleton with moss
4341	simple_dressing-41.3.1	wear crampons
4342	funnel-9.3-2-1	push tree north
4343	murder-42.1-1	kill skink
4344	unknown	take packet
4345	assuming_position-50	sit down
4346	put_direction-9.4	drop splinter
4347	put_spatial-9.2-1	stand on charles
4348	unknown	snavig grue
4349	other_cos-45.4	close slot
4350	unknown	put sceptre in first socket
4351	unknown	rock, n
4352	unknown	put gold in toolkit
4353	other_cos-45.4	open fur sack
4354	unknown	set throttle to fast
4355	wipe_manner-10.4.1-1	rub bug
4356	learn-14-1	read memo
4357	put_direction-9.4	drop trident
4358	investigate-35.4	x pen
4359	roll-51.3.1	turn wheel
4360	throw-17.1-1-1	throw silver at white
4361	simple_dressing-41.3.1	wear snorkel
4362	unknown	get ruby
4363	unknown	get short poem
4364	give-13.1-1	give pumpkin to fairy godmother
4365	investigate-35.4	examine ash
4366	push-12-1	pull quartz
4367	roll-51.3.1	drop eggs
4368	long-32.2-1	pray
4369	throw-17.1-1-1	throw rod
4370	unknown	take coconut
4371	transfer_mesg-37.1.1	show case to jenny
4372	roll-51.3.1	drop green rod
4373	banish-10.2	remove hat
4374	push-12-1-1	push moldy s
4375	give-13.1-1	give puzzle box to proprietor
4376	investigate-35.4	x cup
4377	crane-40.3.2	close roof
4378	investigate-35.4	x leaf
4379	peer-30.3	look at screen
4380	unknown	hole, e
4381	put-9.1-2	put flathead on circle
4382	disassemble-23.3	unlock crypt
4383	investigate-35.4	examine floor
4384	sight-30.2	x natives
4385	disassemble-23.3	unlock door with keys
4386	investigate-35.4	x top shelf
4387	learn-14-2-1	read crypt
4388	run-51.3.2	mouse, west
4389	push-12-1	pull cord
4390	carry-11.4-1-1	push mountain
4391	other_cos-45.4	fill hat with water
4392	unknown	put ruby cluster in knapsack
4393	crane-40.3.2	open white door
4394	unknown	turn on lamp
4395	unknown	bozbar tortoise
4396	unknown	blow horn
4397	sight-30.2	examine compressor
4398	crane-40.3.2	open chest
4399	give-13.1-1	give ticket 2306 to barker
4400	sight-30.2	x top shelf
4401	unknown	tinsot channel
4402	hit-18.1-1	hit elf
4403	put_direction-9.4	drop firework
4404	unknown	put amulet in slot
4405	funnel-9.3-2-1	push button 9
4406	investigate-35.4	x tray
4407	crane-40.3.2	open cage
4408	unknown	put clock in pot
4409	other_cos-45.4	open journal
4410	unknown	turn reactor on
4411	tape-22.4	lock door
4412	learn-14-2-1	read pale scroll
4413	sight-30.2	examine shadow
4414	search-35.2	search tray
4415	learn-14-1	read scriptures
4416	unknown	put coal in furnace
4417	unknown	take dusty brick
4418	put-9.1-2	put eight on pack
4419	unknown	inhale helium
4420	unknown	take 12
4421	sight-30.2	examine switch a
4422	transfer_mesg-37.1.1	show green to trent
4423	put-9.1-2	put x12 on first pile
4424	push-12-1	pull railing
4425	long-32.2-1	pray to kraxis
4426	investigate-35.4	x pipe
4427	unknown	ask pedlar about beans
4428	unknown	get toaster
4429	put_direction-9.4	drop camera
4430	crane-40.3.2	open book
4431	unknown	get line
4432	unknown	get all from cupboard
4433	unknown	take egg from pot
4434	sight-30.2	x wheels
4435	unknown	take hamburger
4436	roll-51.3.1	move crank
4437	unknown	get in golden machine
4438	sight-30.2	x posse
4439	roll-51.3.1	drop meter
4440	learn-14-1	read booklet
4441	learn-14-2-1	read letter to woman
4442	sight-30.2	x gaping
4443	touch-20-1	touch obelisk
4444	crane-40.3.2	open shield
4445	put_direction-9.4	drop peridots
4446	unknown	get weeds with fork
4447	crane-40.3.2	open wrapper
4448	unknown	get beam
4449	other_cos-45.4	open can
4450	unknown	point down
4451	sight-30.2	x tables
4452	unknown	get wrench
4453	unknown	insert ruby cluster in second hole
4454	run-51.3.2	jump off equipment
4455	investigate-35.4	x contact points
4456	roll-51.3.1	slide shuttle card through slot
4457	sight-30.2	examine snooker table
4458	unknown	get water
4459	unknown	put dynamite in toaster
4460	put_direction-9.4	drop small key
4461	exist-47.1-1	wait for 35 minutes
4462	sight-30.2	examine dog
4463	crane-40.3.2	close it
4464	slide-11.2-1-1	slide lower card through slot
4465	investigate-35.4	x button
4466	sight-30.2	x computers
4467	escape-51.1-1	enter gazebo
4468	investigate-35.4	x table
4469	split-23.2	cut coconut with axe
4470	unknown	mount horse
4471	sight-30.2	x generator access
4472	unknown	vaxum being
4473	push-12-1-1	push yellow
4474	other_cos-45.4	open handbag
4475	spatial_configuration-47.6	open crate with poker
4476	roll-51.3.1	drop pyramid
4477	roll-51.3.1	drop net
4478	murder-42.1-1	kill eranti
4479	unknown	get chewed scroll
4480	put-9.1-2	put towel over drain
4481	wipe_manner-10.4.1-1	rub oil on mirror 1
4482	funnel-9.3-2-1	push poseidon northeast
4483	learn-14-2-1	learn tossio
4484	investigate-35.4	x stairs
4485	sight-30.2	x table
4486	roll-51.3.1	drop match
4487	roll-51.3.1	drop stick
4488	unknown	take burin
4489	unknown	take mud
4490	talk-37.5	talk to britney
4491	disassemble-23.3	untie wire
4492	roll-51.3.1	drop banana
4493	unknown	ask coach for trophy
4494	sight-30.2	x dragon
4495	pour-9.5	pour vodka in cola
4496	sight-30.2	examine cottage
4497	knead-26.5	fold paper
4498	put_direction-9.4	drop pack
4499	investigate-35.4	x grenade
4500	simple_dressing-41.3.1	wear shirt
4501	put_direction-9.4	drop candles
4502	unknown	get candy and gold key
4503	crane-40.3.2	close outer
4504	carry-11.4	pull shaft
4505	carry-11.4-1-1	push rock
4506	put_direction-9.4	drop matchbox
4507	unknown	ask mary for ladder
4508	roll-51.3.1	drop scroll
4509	unknown	point it at goats
4510	unknown	take brown rod
4511	unknown	put bug in sack
4512	learn-14-2-1	read lettering
4513	investigate-35.4	x painting
4514	unknown	ask about evidence
4515	investigate-35.4	x k9
4516	roll-51.3.1	drop rusty knife
4517	cut-21.1-1	cut blue wire
4518	push-12-1-1	push joystick west
4519	unknown	take coin
4520	unknown	open box then get cube
4521	sight-30.2	x huge statue
4522	throw-17.1-1-1	throw box at outcropping
4523	roll-51.3.1	drop nasty knife
4524	sight-30.2	x handle
4525	other_cos-45.4	open secret door
4526	sight-30.2	x kettle
4527	put-9.1-2	put blanket on grue
4528	run-51.3.2	ne
4529	unknown	set second wheel to 2
4530	sight-30.2	x pack
4531	unknown	take keys
4532	learn-14-1	read opal scratch with glass
4533	unknown	take ribbon
4534	unknown	put decaf in pot
4535	investigate-35.4	x rods
4536	unknown	put ruby in red boot
4537	investigate-35.4	examine snooker table
4538	scribble-25.2	write 4 on cube
4539	investigate-35.4	x wheels
4540	learn-14-2-1	read back of yellow paper
4541	unknown	put branch in pit
4542	crane-40.3.2	open slab
4543	unknown	get emerald
4544	unknown	mural, lagach
4545	unknown	get pouch
4546	unknown	take bottle
4547	roll-51.3.1	drop wine
4548	give-13.1-1	give key to alan
4549	investigate-35.4	x keypad
4550	roll-51.3.1	drop crampons
4551	unknown	point it at mural
4552	roll-51.3.1	drop splinter
4553	investigate-35.4	examine waterfall
4554	push-12-1-1	push green
4555	roll-51.3.1	drop axe
4556	funnel-9.3-2-1	push railing
4557	modes_of_being_with_motion-47.3	wave bean pole
4558	sight-30.2	x jail
4559	carry-11.4	cheryl, pull rods
4560	put-9.1-2	put patch on pipe
4561	sight-30.2	examine hooks
4562	slide-11.2-1-1	slide teleportation card through slot
4563	give-13.1-1	give magazine to doc
4564	investigate-35.4	x me
4565	sight-30.2	examine tomb
4566	crane-40.3.2	open historical
4567	roll-51.3.1	drop stand
4568	run-51.3.2	slide shuttle card through slot
4569	unknown	get canister
4570	search-35.2	search painting
4571	sight-30.2	x panel
4572	give-13.1-1	give note to mr crisp
4573	funnel-9.3-2-1	push mountain
4574	unknown	take feather
4575	eat-39.1-2	drink water
4576	unknown	take tea
4577	unknown	get candles
4578	fulfilling-13.4.1	show term paper to frobar
4579	peer-30.3	look in rowboat
4580	sight-30.2	x cage
4581	unknown	put grenade in cupboard
4582	banish-10.2	remove second board
4583	disassemble-23.3	untie rope
4584	unknown	put torch in golden chalice
4585	slide-11.2-1-1	slide k
4586	put-9.1-2	put oak on table
4587	escape-51.1-1	enter car
4588	unknown	gnusto gaspar spell
4589	push-12-1-1	push test button
4590	unknown	get remote control
4591	learn-14-2-1	read features in newspaper
4592	learn-14-1	learn fweep
4593	unknown	get emerald cluster
4594	sight-30.2	x water
4595	sight-30.2	x couch
4596	unknown	put sceptre in case
4597	put_direction-9.4	drop spices
4598	put_direction-9.4	drop dumbells
4599	other_cos-45.4	open matchbook
4600	unknown	put lye in coat
4601	roll-51.3.1	drop soap
4602	sight-30.2	examine dynamite
4603	unknown	take printer
4604	unknown	foo
4605	give-13.1-1	give tablets to trent
4606	unknown	take umbrella
4607	slide-11.2	move floorboards
4608	roll-51.3.1	drop teapot
4609	put_direction-9.4	drop multi
4610	investigate-35.4	x murals
4611	crane-40.3.2	open washing machine
4612	unknown	take thick brick
4613	roll-51.3.1	turn ring to fifth symbol
4614	sight-30.2	examine lump
4615	unknown	strike it
4616	push-12-1-1	press status stud
4617	transfer_mesg-37.1.1	show keepsake to knight
4618	roll-51.3.1	put sword down
4619	escape-51.1-1	climb porous wall
4620	unknown	take a picture
4621	simple_dressing-41.3.1	wear dress
4622	other_cos-45.4	fill canteen
4623	investigate-35.4	x generator
4624	get-13.5.1	city
4625	sight-30.2	x magnetite
4626	learn-14-1	learn lobal
4627	spatial_configuration-47.6	open case
4628	run-51.3.2	go under wall
4629	unknown	take red
4630	sight-30.2	examine blue statuette
4631	other_cos-45.4	close valve
4632	unknown	get stethoscope
4633	investigate-35.4	examine skeleton
4634	carry-11.4	pull flower
4635	unknown	get shovel
4636	spatial_configuration-47.6	open oven
4637	unknown	take rags
4638	put_direction-9.4	drop sack
4639	unknown	get porridge oats
4640	unknown	get fluff
4641	unknown	look up ternalim in fresto
4642	sight-30.2	x pen
4643	unknown	get pan
4644	hit-18.1-1	strike rod of bronze
4645	carry-11.4-1-1	push moldy s
4646	unknown	take axe
4647	learn-14-2-1	read term paper
4648	sight-30.2	examine parchment
4649	escape-51.1-1	climb down rope
4650	unknown	take mouse
4651	chase-51.6	follow mouse
4652	unknown	gnusto luncho
4653	run-51.3.2	slide upper card through slot
4654	substance_emission-43.4	pour coffee in drain
4655	put-9.1-2	put x1, x2, x7 on first pile
4656	sight-30.2	x self
4657	put-9.1-2	put ladder under trap
4658	give-13.1-1	give silver coin to oarsman
4659	spatial_configuration-47.6	open secret panel
4660	substance_emission-43.4	pour vodka in cola
4661	get-13.5.1	buy c battery and putty
4662	unknown	get glasses
4663	slide-11.2-1-1	roll statue nw
4664	banish-10.2	remove third brick
4665	put_direction-9.4	drop shawm
4666	sight-30.2	x opener
4667	break-45.1	break bottle
4668	investigate-35.4	x bed
4669	unknown	ask fairy godmother about cinderella
4670	unknown	get vase
4671	investigate-35.4	x boots
4672	unknown	get kit
4673	eat-39.1-1	eat green goo
4674	bump-18.4	strike rod of fire
4675	unknown	put x10 in second
4676	unknown	put dust in vent
4677	funnel-9.3-2-1	push south wall
4678	unknown	turn on drive
4679	unknown	gnusto exex spell
4680	roll-51.3.1	drop all
4681	push-12-1-1	push filthy s
4682	touch-20-1	touch blue
4683	give-13.1-1	give card to alan
4684	unknown	get x3, x4, x5, x6
4685	sight-30.2	examine boats
4686	give-13.1-1	give pork chops to wolf
4687	carry-11.4	pull chain
4688	slide-11.2-1-1	slide shuttle card through slot
4689	investigate-35.4	x rags
4690	investigate-35.4	x bar
4691	put_direction-9.4	drop decaf
4692	sight-30.2	examine slipper
4693	unknown	get up
4694	put_direction-9.4	drop bowl
4695	crane-40.3.2	open window with wrench
4696	sight-30.2	x bats
4697	peer-30.3	look out window
4698	unknown	get laser
4699	investigate-35.4	x form
4700	investigate-35.4	examine switch b
4701	roll-51.3.1	turn dial to 3
4702	spatial_configuration-47.6	open filing cabinet
4703	transfer_mesg-37.1.1	show hand to urchin
4704	fulfilling-13.4.1	show case to jenny
4705	put_direction-9.4	drop map
4706	learn-14-2-1	read business card
4707	crane-40.3.2	open window
4708	carry-11.4	pull dial
4709	fulfilling-13.4.1	show it to holmes
4710	tape-22.4	tie rope to k9
4711	unknown	get box
4712	sight-30.2	x swallow
4713	investigate-35.4	x whiteboard
4714	unknown	get coke and carton
4715	sight-30.2	x coach
4716	unknown	get paint
4717	escape-51.1-1	enter curtain
